year,state,unemployment_pct,unemployment_pct_1,unemployment_pct_4
2003,NH,0.045,0.0,0.017999999999999995
2004,NH,0.038,-0.006999999999999999,0.010999999999999996
2005,NH,0.036000000000000004,-0.001999999999999995,0.0020000000000000018
2006,NH,0.035,-0.0010000000000000009,-0.009999999999999995
2007,NH,0.035,0.0,-0.009999999999999995
2008,NH,0.037000000000000005,0.0020000000000000018,-0.000999999999999994
2009,NH,0.061,0.023999999999999994,0.024999999999999994
2010,NH,0.061,0.0,0.025999999999999995
2011,NH,0.055,-0.005999999999999998,0.019999999999999997
2012,NH,0.054000000000000006,-0.000999999999999994,0.017
2013,NH,0.053,-0.0010000000000000078,-0.008
2014,NH,0.043,-0.010000000000000002,-0.018000000000000002
2015,NH,0.034,-0.008999999999999994,-0.020999999999999998
2016,NH,0.028999999999999998,-0.0050000000000000044,-0.02500000000000001
2017,NH,0.027999999999999997,-0.0010000000000000009,-0.025
2018,NH,0.026000000000000002,-0.001999999999999995,-0.016999999999999994
2019,NH,0.026000000000000002,0.0,-0.008
2020,NH,0.067,0.041,0.038000000000000006
2021,NH,0.034,-0.033,0.006000000000000005
2022,NH,0.023,-0.011000000000000003,-0.0030000000000000027
2023,NH,0.022000000000000002,-0.0009999999999999974,-0.004
1976,NJ,0.10400000000000001,0.082,0.037000000000000005
1977,NJ,0.09300000000000001,-0.010999999999999996,0.05900000000000001
1978,NJ,0.07200000000000001,-0.021000000000000005,0.04900000000000001
1979,NJ,0.069,-0.0030000000000000027,0.047
1980,NJ,0.071,0.001999999999999988,-0.033000000000000015
1981,NJ,0.075,0.0040000000000000036,-0.018000000000000016
1982,NJ,0.087,0.011999999999999997,0.014999999999999986
1983,NJ,0.08199999999999999,-0.0050000000000000044,0.012999999999999984
1984,NJ,0.063,-0.01899999999999999,-0.007999999999999993
1985,NJ,0.055999999999999994,-0.007000000000000006,-0.019000000000000003
1986,NJ,0.05,-0.0059999999999999915,-0.03699999999999999
1987,NJ,0.04,-0.010000000000000002,-0.04199999999999999
1988,NJ,0.038,-0.0020000000000000018,-0.025
1989,NJ,0.040999999999999995,0.0029999999999999957,-0.015
1990,NJ,0.051,0.010000000000000002,0.000999999999999994
1991,NJ,0.068,0.017000000000000008,0.028000000000000004
1992,NJ,0.085,0.017,0.04700000000000001
1993,NJ,0.078,-0.007000000000000006,0.037000000000000005
1994,NJ,0.068,-0.009999999999999995,0.017000000000000008
1995,NJ,0.064,-0.0040000000000000036,-0.0040000000000000036
1996,NJ,0.061,-0.0030000000000000027,-0.024000000000000007
1997,NJ,0.053,-0.008,-0.025
1998,NJ,0.046,-0.006999999999999999,-0.022000000000000006
1999,NJ,0.044000000000000004,-0.001999999999999995,-0.019999999999999997
2000,NJ,0.037000000000000005,-0.006999999999999999,-0.023999999999999994
2001,NJ,0.042,0.0049999999999999975,-0.010999999999999996
2002,NJ,0.057999999999999996,0.015999999999999993,0.011999999999999997
2003,NJ,0.057999999999999996,0.0,0.013999999999999992
2004,NJ,0.049,-0.008999999999999994,0.011999999999999997
2005,NJ,0.044000000000000004,-0.0049999999999999975,0.0020000000000000018
2006,NJ,0.046,0.001999999999999995,-0.011999999999999997
2007,NJ,0.042,-0.003999999999999997,-0.015999999999999993
2008,NJ,0.054000000000000006,0.012000000000000004,0.0050000000000000044
2009,NJ,0.09,0.03599999999999999,0.04599999999999999
2010,NJ,0.09699999999999999,0.006999999999999992,0.05099999999999999
2011,NJ,0.094,-0.002999999999999989,0.052
2012,NJ,0.094,0.0,0.039999999999999994
2013,NJ,0.084,-0.009999999999999995,-0.0059999999999999915
2014,NJ,0.067,-0.017,-0.029999999999999985
2015,NJ,0.057,-0.010000000000000002,-0.037
2016,NJ,0.049,-0.008,-0.045
2017,NJ,0.045,-0.0040000000000000036,-0.03900000000000001
2018,NJ,0.04,-0.0049999999999999975,-0.027000000000000003
2019,NJ,0.035,-0.0049999999999999975,-0.022
2020,NJ,0.094,0.059,0.045
2021,NJ,0.067,-0.026999999999999996,0.022000000000000006
2022,NJ,0.039,-0.028000000000000004,-0.0010000000000000009
2023,NJ,0.044000000000000004,0.0050000000000000044,0.009000000000000001
1976,NM,0.087,0.04299999999999999,-0.007000000000000006
1977,NM,0.078,-0.008999999999999994,0.010999999999999996
1978,NM,0.062,-0.016,0.023
1979,NM,0.067,0.0050000000000000044,0.023
1980,NM,0.076,0.008999999999999994,-0.010999999999999996
1981,NM,0.07200000000000001,-0.00399999999999999,-0.0059999999999999915
1982,NM,0.09,0.017999999999999988,0.027999999999999997
1983,NM,0.09699999999999999,0.006999999999999992,0.029999999999999985
1984,NM,0.077,-0.01999999999999999,0.0010000000000000009
1985,NM,0.086,0.008999999999999994,0.013999999999999985
1986,NM,0.092,0.006000000000000005,0.0020000000000000018
1987,NM,0.08900000000000001,-0.002999999999999989,-0.00799999999999998
1988,NM,0.076,-0.013000000000000012,-0.0010000000000000009
1989,NM,0.067,-0.008999999999999994,-0.01899999999999999
1990,NM,0.067,0.0,-0.024999999999999994
1991,NM,0.07200000000000001,0.0050000000000000044,-0.017
1992,NM,0.073,0.000999999999999987,-0.0030000000000000027
1993,NM,0.073,0.0,0.0059999999999999915
1994,NM,0.065,-0.007999999999999993,-0.0020000000000000018
1995,NM,0.067,0.0020000000000000018,-0.0050000000000000044
1996,NM,0.075,0.007999999999999993,0.0020000000000000018
1997,NM,0.064,-0.010999999999999996,-0.008999999999999994
1998,NM,0.062,-0.0020000000000000018,-0.0030000000000000027
1999,NM,0.055999999999999994,-0.006000000000000005,-0.01100000000000001
2000,NM,0.05,-0.0059999999999999915,-0.024999999999999994
2001,NM,0.05,0.0,-0.013999999999999999
2002,NM,0.055,0.0049999999999999975,-0.006999999999999999
2003,NM,0.059000000000000004,0.0040000000000000036,0.0030000000000000096
2004,NM,0.055999999999999994,-0.0030000000000000096,0.0059999999999999915
2005,NM,0.052000000000000005,-0.00399999999999999,0.0020000000000000018
2006,NM,0.042,-0.010000000000000002,-0.012999999999999998
2007,NM,0.036000000000000004,-0.005999999999999998,-0.023
2008,NM,0.043,0.006999999999999992,-0.012999999999999998
2009,NM,0.071,0.027999999999999997,0.01899999999999999
2010,NM,0.078,0.007000000000000006,0.036
2011,NM,0.07200000000000001,-0.0059999999999999915,0.036000000000000004
2012,NM,0.07,-0.0020000000000000018,0.02700000000000001
2013,NM,0.069,-0.0010000000000000009,-0.001999999999999988
2014,NM,0.066,-0.0030000000000000027,-0.011999999999999997
2015,NM,0.066,0.0,-0.006000000000000005
2016,NM,0.067,0.0010000000000000009,-0.0030000000000000027
2017,NM,0.061,-0.006000000000000005,-0.008000000000000007
2018,NM,0.049,-0.011999999999999997,-0.017
2019,NM,0.05,0.0010000000000000009,-0.016
2020,NM,0.079,0.028999999999999998,0.011999999999999997
2021,NM,0.071,-0.008000000000000007,0.009999999999999995
2022,NM,0.040999999999999995,-0.03,-0.008000000000000007
2023,NM,0.038,-0.0029999999999999957,-0.012000000000000004
1976,NY,0.102,0.064,0.022999999999999993
1977,NY,0.092,-0.009999999999999995,0.021000000000000005
1978,NY,0.077,-0.015,0.036000000000000004
1979,NY,0.071,-0.006000000000000005,0.032999999999999995
1980,NY,0.07400000000000001,0.0030000000000000165,-0.027999999999999983
1981,NY,0.076,0.001999999999999988,-0.016
1982,NY,0.087,0.010999999999999996,0.009999999999999995
1983,NY,0.08900000000000001,0.0020000000000000157,0.018000000000000016
1984,NY,0.07200000000000001,-0.017,-0.0020000000000000018
1985,NY,0.066,-0.006000000000000005,-0.009999999999999995
1986,NY,0.062,-0.0040000000000000036,-0.024999999999999994
1987,NY,0.048,-0.013999999999999999,-0.04100000000000001
1988,NY,0.042,-0.005999999999999998,-0.030000000000000006
1989,NY,0.049,0.006999999999999999,-0.017
1990,NY,0.053,0.003999999999999997,-0.009000000000000001
1991,NY,0.073,0.019999999999999997,0.024999999999999994
1992,NY,0.087,0.013999999999999999,0.04499999999999999
1993,NY,0.079,-0.007999999999999993,0.03
1994,NY,0.069,-0.009999999999999995,0.016000000000000007
1995,NY,0.063,-0.006000000000000005,-0.009999999999999995
1996,NY,0.062,-0.0010000000000000009,-0.024999999999999994
1997,NY,0.064,0.0020000000000000018,-0.015
1998,NY,0.055999999999999994,-0.008000000000000007,-0.013000000000000012
1999,NY,0.052000000000000005,-0.00399999999999999,-0.010999999999999996
2000,NY,0.045,-0.007000000000000006,-0.017
2001,NY,0.049,0.0040000000000000036,-0.015
2002,NY,0.062,0.012999999999999998,0.006000000000000005
2003,NY,0.064,0.0020000000000000018,0.011999999999999997
2004,NY,0.057999999999999996,-0.006000000000000005,0.012999999999999998
2005,NY,0.05,-0.007999999999999993,0.0010000000000000009
2006,NY,0.045,-0.0050000000000000044,-0.017
2007,NY,0.044000000000000004,-0.000999999999999994,-0.019999999999999997
2008,NY,0.054000000000000006,0.010000000000000002,-0.00399999999999999
2009,NY,0.084,0.03,0.034
2010,NY,0.087,0.002999999999999989,0.041999999999999996
2011,NY,0.083,-0.00399999999999999,0.039
2012,NY,0.086,0.002999999999999989,0.03199999999999999
2013,NY,0.078,-0.007999999999999993,-0.006000000000000005
2014,NY,0.063,-0.015,-0.023999999999999994
2015,NY,0.052000000000000005,-0.010999999999999996,-0.031
2016,NY,0.049,-0.0030000000000000027,-0.03699999999999999
2017,NY,0.046,-0.0030000000000000027,-0.032
2018,NY,0.040999999999999995,-0.0050000000000000044,-0.022000000000000006
2019,NY,0.039,-0.001999999999999995,-0.013000000000000005
2020,NY,0.098,0.059000000000000004,0.049
2021,NY,0.071,-0.02700000000000001,0.024999999999999994
2022,NY,0.043,-0.027999999999999997,0.0020000000000000018
2023,NY,0.042,-0.000999999999999994,0.0030000000000000027
1976,NC,0.062,0.019999999999999997,-0.036000000000000004
1977,NC,0.059000000000000004,-0.0029999999999999957,-0.01199999999999999
1978,NC,0.046,-0.013000000000000005,0.0030000000000000027
1979,NC,0.048,0.0020000000000000018,0.005999999999999998
1980,NC,0.064,0.016,0.0020000000000000018
1981,NC,0.064,0.0,0.0049999999999999975
1982,NC,0.09300000000000001,0.029000000000000012,0.047000000000000014
1983,NC,0.08900000000000001,-0.0040000000000000036,0.04100000000000001
1984,NC,0.066,-0.023000000000000007,0.0020000000000000018
1985,NC,0.057,-0.009000000000000001,-0.006999999999999999
1986,NC,0.053,-0.0040000000000000036,-0.040000000000000015
1987,NC,0.045,-0.008,-0.04400000000000001
1988,NC,0.037000000000000005,-0.007999999999999993,-0.028999999999999998
1989,NC,0.036000000000000004,-0.0010000000000000009,-0.020999999999999998
1990,NC,0.040999999999999995,0.0049999999999999906,-0.012000000000000004
1991,NC,0.059000000000000004,0.01800000000000001,0.014000000000000005
1992,NC,0.063,0.003999999999999997,0.025999999999999995
1993,NC,0.051,-0.012000000000000004,0.014999999999999993
1994,NC,0.044000000000000004,-0.006999999999999992,0.0030000000000000096
1995,NC,0.044000000000000004,0.0,-0.015
1996,NC,0.044000000000000004,0.0,-0.018999999999999996
1997,NC,0.038,-0.006000000000000005,-0.012999999999999998
1998,NC,0.035,-0.0029999999999999957,-0.009000000000000001
1999,NC,0.033,-0.0020000000000000018,-0.011000000000000003
2000,NC,0.037000000000000005,0.0040000000000000036,-0.006999999999999999
2001,NC,0.055999999999999994,0.01899999999999999,0.017999999999999995
2002,NC,0.069,0.013000000000000012,0.034
2003,NC,0.067,-0.0020000000000000018,0.034
2004,NC,0.059000000000000004,-0.008,0.022
2005,NC,0.055999999999999994,-0.0030000000000000096,0.0
2006,NC,0.051,-0.0049999999999999975,-0.01800000000000001
2007,NC,0.051,0.0,-0.016000000000000007
2008,NC,0.062,0.011000000000000003,0.0029999999999999957
2009,NC,0.11,0.048,0.054000000000000006
2010,NC,0.107,-0.0030000000000000027,0.056
2011,NC,0.10300000000000001,-0.00399999999999999,0.05200000000000001
2012,NC,0.095,-0.008000000000000007,0.033
2013,NC,0.078,-0.017,-0.032
2014,NC,0.061,-0.017,-0.046
2015,NC,0.057,-0.003999999999999997,-0.046000000000000006
2016,NC,0.051,-0.006000000000000005,-0.044000000000000004
2017,NC,0.045,-0.005999999999999998,-0.033
2018,NC,0.04,-0.0049999999999999975,-0.020999999999999998
2019,NC,0.039,-0.0010000000000000009,-0.018000000000000002
2020,NC,0.07200000000000001,0.03300000000000001,0.02100000000000001
2021,NC,0.049,-0.023000000000000007,0.0040000000000000036
2022,NC,0.037000000000000005,-0.011999999999999997,-0.0029999999999999957
2023,NC,0.035,-0.0020000000000000018,-0.003999999999999997
1976,ND,0.038,0.0029999999999999957,-0.03400000000000001
1977,ND,0.044000000000000004,0.006000000000000005,-0.0049999999999999975
1978,ND,0.042,-0.0020000000000000018,0.0049999999999999975
1979,ND,0.042,0.0,0.006999999999999999
1980,ND,0.049,0.006999999999999999,0.011000000000000003
1981,ND,0.049,0.0,0.0049999999999999975
1982,ND,0.055999999999999994,0.006999999999999992,0.013999999999999992
1983,ND,0.059000000000000004,0.0030000000000000096,0.017
1984,ND,0.053,-0.006000000000000005,0.003999999999999997
1985,ND,0.055,0.0020000000000000018,0.005999999999999998
1986,ND,0.055999999999999994,0.000999999999999994,0.0
1987,ND,0.05,-0.0059999999999999915,-0.009000000000000001
1988,ND,0.046,-0.0040000000000000036,-0.006999999999999999
1989,ND,0.043,-0.0030000000000000027,-0.012000000000000004
1990,ND,0.040999999999999995,-0.0020000000000000018,-0.015
1991,ND,0.043,0.0020000000000000018,-0.007000000000000006
1992,ND,0.046,0.0030000000000000027,0.0
1993,ND,0.043,-0.0030000000000000027,0.0
1994,ND,0.037000000000000005,-0.0059999999999999915,-0.00399999999999999
1995,ND,0.033,-0.0040000000000000036,-0.009999999999999995
1996,ND,0.031,-0.0020000000000000018,-0.015
1997,ND,0.028999999999999998,-0.0020000000000000018,-0.013999999999999999
1998,ND,0.03,0.0010000000000000009,-0.007000000000000006
1999,ND,0.031,0.0010000000000000009,-0.0020000000000000018
2000,ND,0.03,-0.0010000000000000009,-0.0010000000000000009
2001,ND,0.027999999999999997,-0.0020000000000000018,-0.0010000000000000009
2002,ND,0.034,0.006000000000000005,0.0040000000000000036
2003,ND,0.035,0.0010000000000000009,0.0040000000000000036
2004,ND,0.034,-0.0010000000000000009,0.0040000000000000036
2005,ND,0.033,-0.0010000000000000009,0.0050000000000000044
2006,ND,0.031,-0.0020000000000000018,-0.0030000000000000027
2007,ND,0.03,-0.0010000000000000009,-0.0050000000000000044
2008,ND,0.031,0.0010000000000000009,-0.0030000000000000027
2009,ND,0.039,0.008,0.005999999999999998
2010,ND,0.037000000000000005,-0.001999999999999995,0.006000000000000005
2011,ND,0.033,-0.0040000000000000036,0.0030000000000000027
2012,ND,0.028999999999999998,-0.0040000000000000036,-0.0020000000000000018
2013,ND,0.028999999999999998,0.0,-0.010000000000000002
2014,ND,0.026000000000000002,-0.0029999999999999957,-0.011000000000000003
2015,ND,0.027999999999999997,0.001999999999999995,-0.0050000000000000044
2016,ND,0.031,0.0030000000000000027,0.0020000000000000018
2017,ND,0.026000000000000002,-0.0049999999999999975,-0.0029999999999999957
2018,ND,0.024,-0.0020000000000000018,-0.0020000000000000018
2019,ND,0.022000000000000002,-0.0019999999999999983,-0.005999999999999995
2020,ND,0.049,0.027,0.018000000000000002
2021,ND,0.03,-0.019000000000000003,0.003999999999999997
2022,ND,0.02,-0.009999999999999998,-0.004
2023,ND,0.019,-0.0010000000000000009,-0.0030000000000000027
1976,OH,0.078,0.059,0.028999999999999998
1977,OH,0.065,-0.012999999999999998,0.035
1978,OH,0.055,-0.010000000000000002,0.035
1979,OH,0.059000000000000004,0.0040000000000000036,0.04000000000000001
1980,OH,0.083,0.024,0.0050000000000000044
1981,OH,0.096,0.012999999999999998,0.031
1982,OH,0.126,0.03,0.07100000000000001
1983,OH,0.12300000000000001,-0.002999999999999989,0.064
1984,OH,0.095,-0.02800000000000001,0.011999999999999997
1985,OH,0.08900000000000001,-0.0059999999999999915,-0.006999999999999992
1986,OH,0.083,-0.006000000000000005,-0.043
1987,OH,0.071,-0.01200000000000001,-0.05200000000000002
1988,OH,0.06,-0.010999999999999996,-0.035
1989,OH,0.055999999999999994,-0.0040000000000000036,-0.033000000000000015
1990,OH,0.057999999999999996,0.0020000000000000018,-0.02500000000000001
1991,OH,0.065,0.007000000000000006,-0.0059999999999999915
1992,OH,0.07400000000000001,0.009000000000000008,0.014000000000000012
1993,OH,0.067,-0.007000000000000006,0.01100000000000001
1994,OH,0.057,-0.010000000000000002,-0.000999999999999994
1995,OH,0.049,-0.008,-0.016
1996,OH,0.05,0.0010000000000000009,-0.024000000000000007
1997,OH,0.046,-0.0040000000000000036,-0.021000000000000005
1998,OH,0.043,-0.0030000000000000027,-0.014000000000000005
1999,OH,0.043,0.0,-0.006000000000000005
2000,OH,0.040999999999999995,-0.0020000000000000018,-0.009000000000000008
2001,OH,0.044000000000000004,0.0030000000000000096,-0.001999999999999995
2002,OH,0.057999999999999996,0.013999999999999992,0.015
2003,OH,0.062,0.0040000000000000036,0.019000000000000003
2004,OH,0.063,0.0010000000000000009,0.022000000000000006
2005,OH,0.059000000000000004,-0.003999999999999997,0.015
2006,OH,0.054000000000000006,-0.0049999999999999975,-0.00399999999999999
2007,OH,0.055999999999999994,0.001999999999999988,-0.006000000000000005
2008,OH,0.066,0.010000000000000009,0.0030000000000000027
2009,OH,0.102,0.03599999999999999,0.04299999999999999
2010,OH,0.10300000000000001,0.0010000000000000148,0.049
2011,OH,0.08800000000000001,-0.015,0.032000000000000015
2012,OH,0.07400000000000001,-0.013999999999999999,0.008000000000000007
2013,OH,0.075,0.000999999999999987,-0.026999999999999996
2014,OH,0.057999999999999996,-0.017,-0.04500000000000001
2015,OH,0.05,-0.007999999999999993,-0.038000000000000006
2016,OH,0.05,0.0,-0.024000000000000007
2017,OH,0.05,0.0,-0.024999999999999994
2018,OH,0.045,-0.0050000000000000044,-0.012999999999999998
2019,OH,0.042,-0.0029999999999999957,-0.008
2020,OH,0.08199999999999999,0.03999999999999999,0.03199999999999999
2021,OH,0.051,-0.030999999999999993,0.000999999999999994
2022,OH,0.04,-0.010999999999999996,-0.0049999999999999975
2023,OH,0.035,-0.0049999999999999975,-0.006999999999999999
1976,OK,0.055999999999999994,0.02099999999999999,-0.025999999999999995
1977,OK,0.048,-0.007999999999999993,-0.0029999999999999957
1978,OK,0.033,-0.015,-0.006999999999999999
1979,OK,0.031,-0.0020000000000000018,-0.0040000000000000036
1980,OK,0.040999999999999995,0.009999999999999995,-0.015
1981,OK,0.036000000000000004,-0.0049999999999999906,-0.011999999999999997
1982,OK,0.061,0.024999999999999994,0.027999999999999997
1983,OK,0.081,0.020000000000000004,0.05
1984,OK,0.068,-0.012999999999999998,0.02700000000000001
1985,OK,0.071,0.002999999999999989,0.03499999999999999
1986,OK,0.083,0.01200000000000001,0.022000000000000006
1987,OK,0.07200000000000001,-0.010999999999999996,-0.008999999999999994
1988,OK,0.063,-0.009000000000000008,-0.0050000000000000044
1989,OK,0.057,-0.005999999999999998,-0.013999999999999992
1990,OK,0.054000000000000006,-0.0029999999999999957,-0.028999999999999998
1991,OK,0.06,0.0059999999999999915,-0.01200000000000001
1992,OK,0.059000000000000004,-0.000999999999999994,-0.003999999999999997
1993,OK,0.055999999999999994,-0.0030000000000000096,-0.0010000000000000078
1994,OK,0.053,-0.0029999999999999957,-0.0010000000000000078
1995,OK,0.044000000000000004,-0.008999999999999994,-0.015999999999999993
1996,OK,0.04,-0.0040000000000000036,-0.019000000000000003
1997,OK,0.04,0.0,-0.015999999999999993
1998,OK,0.040999999999999995,0.000999999999999994,-0.012000000000000004
1999,OK,0.035,-0.0059999999999999915,-0.009000000000000001
2000,OK,0.03,-0.0050000000000000044,-0.010000000000000002
2001,OK,0.036000000000000004,0.006000000000000005,-0.003999999999999997
2002,OK,0.046,0.009999999999999995,0.0050000000000000044
2003,OK,0.054000000000000006,0.008000000000000007,0.019000000000000003
2004,OK,0.047,-0.007000000000000006,0.017
2005,OK,0.043,-0.0040000000000000036,0.006999999999999992
2006,OK,0.039,-0.003999999999999997,-0.006999999999999999
2007,OK,0.04,0.0010000000000000009,-0.014000000000000005
2008,OK,0.036000000000000004,-0.003999999999999997,-0.010999999999999996
2009,OK,0.066,0.03,0.023000000000000007
2010,OK,0.065,-0.0010000000000000009,0.026000000000000002
2011,OK,0.055999999999999994,-0.009000000000000008,0.015999999999999993
2012,OK,0.051,-0.0049999999999999975,0.014999999999999993
2013,OK,0.051,0.0,-0.015000000000000006
2014,OK,0.043,-0.008,-0.022000000000000006
2015,OK,0.043,0.0,-0.012999999999999998
2016,OK,0.046,0.0030000000000000027,-0.0049999999999999975
2017,OK,0.04,-0.005999999999999998,-0.010999999999999996
2018,OK,0.033,-0.006999999999999999,-0.009999999999999995
2019,OK,0.031,-0.0020000000000000018,-0.011999999999999997
2020,OK,0.063,0.032,0.017
2021,OK,0.04,-0.023,0.0
2022,OK,0.031,-0.009000000000000001,-0.0020000000000000018
2023,OK,0.032,0.0010000000000000009,0.0010000000000000009
1976,OR,0.09300000000000001,0.06100000000000001,0.030000000000000013
1977,OR,0.07400000000000001,-0.019000000000000003,0.03400000000000001
1978,OR,0.061,-0.013000000000000012,0.03
1979,OR,0.067,0.006000000000000005,0.035
1980,OR,0.084,0.017,-0.009000000000000008
1981,OR,0.09699999999999999,0.012999999999999984,0.02299999999999998
1982,OR,0.113,0.016000000000000014,0.052000000000000005
1983,OR,0.10800000000000001,-0.0049999999999999906,0.04100000000000001
1984,OR,0.09300000000000001,-0.015,0.009000000000000008
1985,OR,0.086,-0.00700000000000002,-0.010999999999999996
1986,OR,0.079,-0.006999999999999992,-0.034
1987,OR,0.062,-0.017,-0.04600000000000001
1988,OR,0.057,-0.0049999999999999975,-0.03600000000000001
1989,OR,0.054000000000000006,-0.0029999999999999957,-0.03199999999999999
1990,OR,0.054000000000000006,0.0,-0.024999999999999994
1991,OR,0.062,0.007999999999999993,0.0
1992,OR,0.073,0.010999999999999996,0.015999999999999993
1993,OR,0.07,-0.002999999999999989,0.016
1994,OR,0.053,-0.017000000000000008,-0.0010000000000000078
1995,OR,0.048,-0.0049999999999999975,-0.013999999999999999
1996,OR,0.055999999999999994,0.007999999999999993,-0.017
1997,OR,0.055,-0.000999999999999994,-0.015000000000000006
1998,OR,0.057,0.0020000000000000018,0.0040000000000000036
1999,OR,0.055,-0.0020000000000000018,0.006999999999999999
2000,OR,0.052000000000000005,-0.0029999999999999957,-0.00399999999999999
2001,OR,0.064,0.011999999999999997,0.009000000000000001
2002,OR,0.075,0.010999999999999996,0.017999999999999995
2003,OR,0.08,0.0050000000000000044,0.025
2004,OR,0.07400000000000001,-0.0059999999999999915,0.022000000000000006
2005,OR,0.062,-0.01200000000000001,-0.0020000000000000018
2006,OR,0.054000000000000006,-0.007999999999999993,-0.02099999999999999
2007,OR,0.052000000000000005,-0.0020000000000000018,-0.027999999999999997
2008,OR,0.062,0.009999999999999995,-0.01200000000000001
2009,OR,0.10800000000000001,0.04600000000000001,0.04600000000000001
2010,OR,0.107,-0.0010000000000000148,0.05299999999999999
2011,OR,0.096,-0.010999999999999996,0.044
2012,OR,0.08800000000000001,-0.007999999999999993,0.02600000000000001
2013,OR,0.078,-0.010000000000000009,-0.030000000000000013
2014,OR,0.067,-0.010999999999999996,-0.039999999999999994
2015,OR,0.055,-0.012000000000000004,-0.041
2016,OR,0.047,-0.008,-0.04100000000000001
2017,OR,0.040999999999999995,-0.006000000000000005,-0.037000000000000005
2018,OR,0.04,-0.000999999999999994,-0.027000000000000003
2019,OR,0.037000000000000005,-0.0029999999999999957,-0.017999999999999995
2020,OR,0.076,0.03899999999999999,0.028999999999999998
2021,OR,0.052000000000000005,-0.023999999999999994,0.01100000000000001
2022,OR,0.039,-0.013000000000000005,-0.0010000000000000009
2023,OR,0.037000000000000005,-0.001999999999999995,0.0
1976,PA,0.08,0.043,0.0040000000000000036
1977,PA,0.077,-0.0030000000000000027,0.024999999999999994
1978,PA,0.07,-0.006999999999999992,0.031000000000000007
1979,PA,0.07,0.0,0.033
1980,PA,0.081,0.010999999999999996,0.0010000000000000009
1981,PA,0.084,0.0030000000000000027,0.007000000000000006
1982,PA,0.109,0.024999999999999994,0.03899999999999999
1983,PA,0.111,0.0020000000000000018,0.040999999999999995
1984,PA,0.08900000000000001,-0.021999999999999992,0.008000000000000007
1985,PA,0.08,-0.009000000000000008,-0.0040000000000000036
1986,PA,0.07,-0.009999999999999995,-0.03899999999999999
1987,PA,0.057,-0.013000000000000005,-0.054
1988,PA,0.051,-0.006000000000000005,-0.03800000000000001
1989,PA,0.049,-0.001999999999999995,-0.031
1990,PA,0.055,0.005999999999999998,-0.015000000000000006
1991,PA,0.069,0.014000000000000005,0.012000000000000004
1992,PA,0.075,0.0059999999999999915,0.024
1993,PA,0.069,-0.0059999999999999915,0.020000000000000004
1994,PA,0.063,-0.006000000000000005,0.008
1995,PA,0.059000000000000004,-0.003999999999999997,-0.010000000000000002
1996,PA,0.055,-0.0040000000000000036,-0.019999999999999997
1997,PA,0.051,-0.0040000000000000036,-0.01800000000000001
1998,PA,0.047,-0.003999999999999997,-0.016
1999,PA,0.045,-0.0020000000000000018,-0.014000000000000005
2000,PA,0.042,-0.0029999999999999957,-0.012999999999999998
2001,PA,0.048,0.005999999999999998,-0.0029999999999999957
2002,PA,0.055999999999999994,0.007999999999999993,0.008999999999999994
2003,PA,0.057,0.0010000000000000078,0.012000000000000004
2004,PA,0.054000000000000006,-0.0029999999999999957,0.012000000000000004
2005,PA,0.05,-0.0040000000000000036,0.0020000000000000018
2006,PA,0.047,-0.0030000000000000027,-0.008999999999999994
2007,PA,0.046,-0.0010000000000000009,-0.011000000000000003
2008,PA,0.053,0.006999999999999999,-0.0010000000000000078
2009,PA,0.08,0.027000000000000003,0.03
2010,PA,0.08199999999999999,0.001999999999999988,0.03499999999999999
2011,PA,0.078,-0.00399999999999999,0.032
2012,PA,0.077,-0.0010000000000000009,0.024
2013,PA,0.071,-0.006000000000000005,-0.009000000000000008
2014,PA,0.059000000000000004,-0.01199999999999999,-0.022999999999999986
2015,PA,0.054000000000000006,-0.0049999999999999975,-0.023999999999999994
2016,PA,0.053,-0.0010000000000000078,-0.024
2017,PA,0.05,-0.0029999999999999957,-0.02099999999999999
2018,PA,0.044000000000000004,-0.005999999999999998,-0.015
2019,PA,0.043,-0.0010000000000000078,-0.01100000000000001
2020,PA,0.08900000000000001,0.04600000000000001,0.03600000000000001
2021,PA,0.059000000000000004,-0.030000000000000006,0.009000000000000001
2022,PA,0.040999999999999995,-0.01800000000000001,-0.0030000000000000096
2023,PA,0.034,-0.006999999999999992,-0.008999999999999994
1976,RI,0.08,0.046,-0.009000000000000008
1977,RI,0.08,0.0,0.020999999999999998
1978,RI,0.063,-0.017,0.022000000000000006
1979,RI,0.063,0.0,0.028999999999999998
1980,RI,0.07200000000000001,0.009000000000000008,-0.007999999999999993
1981,RI,0.076,0.00399999999999999,-0.0040000000000000036
1982,RI,0.1,0.024000000000000007,0.037000000000000005
1983,RI,0.084,-0.016,0.021000000000000005
1984,RI,0.053,-0.031000000000000007,-0.01900000000000001
1985,RI,0.047,-0.005999999999999998,-0.028999999999999998
1986,RI,0.040999999999999995,-0.006000000000000005,-0.05900000000000001
1987,RI,0.037000000000000005,-0.00399999999999999,-0.047
1988,RI,0.028999999999999998,-0.008000000000000007,-0.024
1989,RI,0.039,0.010000000000000002,-0.008
1990,RI,0.062,0.023,0.021000000000000005
1991,RI,0.084,0.022000000000000006,0.047
1992,RI,0.09,0.0059999999999999915,0.061
1993,RI,0.075,-0.015,0.036
1994,RI,0.066,-0.008999999999999994,0.0040000000000000036
1995,RI,0.063,-0.0030000000000000027,-0.021000000000000005
